doc_title,para_num,sentence_num,token_num,pos_tuple,pos,token_str,term_str,pos_group,n_char
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,7,2,"('whence', 'NN')",NN,whence,whence,NN,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,7,3,"('do', 'VBP')",VBP,do,do,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,7,4,"('you', 'PRP')",PRP,you,you,PR,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,7,5,"('come', 'VB')",VB,come,come,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,8,0,"('’', 'JJ')",JJ,’,,JJ,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,8,1,"('‘', 'NN')",NN,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,8,2,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,8,3,"('know', 'VBP')",VBP,know,know,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,8,4,"('not', 'RB')",RB,not,not,RB,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,9,0,"('’', 'JJ')",JJ,’,,JJ,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,9,1,"('‘', 'NN')",NN,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,9,2,"('Who', 'WP')",WP,Who,who,WP,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,9,3,"('is', 'VBZ')",VBZ,is,is,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,9,4,"('your', 'PRP$')",PRP$,your,your,PR,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,9,5,"('father', 'NN')",NN,father,father,NN,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,0,"('’', 'NN')",NN,’,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,1,"('‘', 'VBZ')",VBZ,‘,,VB,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,2,"('That', 'IN')",IN,That,that,IN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,3,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,4,"('may', 'MD')",MD,may,may,MD,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,5,"('not', 'RB')",RB,not,not,RB,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,6,"('tell', 'VB')",VB,tell,tell,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,10,7,"('you', 'PRP')",PRP,you,you,PR,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,0,"('’', 'NN')",NN,’,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,1,"('‘', 'VB')",VB,‘,,VB,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,2,"('What', 'WP')",WP,What,what,WP,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,3,"('is', 'VBZ')",VBZ,is,is,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,4,"('it', 'PRP')",PRP,it,it,PR,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,5,"('that', 'IN')",IN,that,that,IN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,6,"('you', 'PRP')",PRP,you,you,PR,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,7,"('are', 'VBP')",VBP,are,are,VB,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,8,"('always', 'RB')",RB,always,always,RB,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,9,"('muttering', 'VBG')",VBG,muttering,muttering,VB,9
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,10,"('between', 'IN')",IN,between,between,IN,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,11,"('your', 'PRP$')",PRP$,your,your,PR,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,11,12,"('teeth', 'NNS')",NNS,teeth,teeth,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,0,"('’', 'JJ')",JJ,’,,JJ,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,1,"('‘', 'NNP')",NNP,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,2,"('Ah', 'NNP')",NNP,Ah,ah,NN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,3,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,4,"('’', 'NNP')",NNP,’,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,5,"('replied', 'VBD')",VBD,replied,replied,VB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,6,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,7,"('youth', 'NN')",NN,youth,youth,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,8,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,9,"('‘', 'NN')",NN,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,10,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,11,"('do', 'VBP')",VBP,do,do,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,12,"('so', 'RB')",RB,so,so,RB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,13,"('wish', 'JJ')",JJ,wish,wish,JJ,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,14,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,15,"('could', 'MD')",MD,could,could,MD,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,16,"('shudder', 'VB')",VB,shudder,shudder,VB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,17,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,18,"('but', 'CC')",CC,but,but,CC,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,19,"('no', 'DT')",DT,no,no,DT,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,20,"('one', 'NN')",NN,one,one,NN,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,21,"('can', 'MD')",MD,can,can,MD,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,22,"('teach', 'VB')",VB,teach,teach,VB,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,23,"('me', 'PRP')",PRP,me,me,PR,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,12,24,"('how', 'WRB')",WRB,how,how,WR,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,0,"('’', 'JJ')",JJ,’,,JJ,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,1,"('‘', 'NNP')",NNP,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,2,"('Enough', 'NNP')",NNP,Enough,enough,NN,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,3,"('of', 'IN')",IN,of,of,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,4,"('your', 'PRP$')",PRP$,your,your,PR,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,5,"('foolish', 'JJ')",JJ,foolish,foolish,JJ,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,6,"('chatter', 'NN')",NN,chatter,chatter,NN,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,7,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,8,"('’', 'NNP')",NNP,’,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,9,"('said', 'VBD')",VBD,said,said,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,10,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,13,11,"('waggoner', 'NN')",NN,waggoner,waggoner,NN,8
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,0,"('‘', 'JJ')",JJ,‘,,JJ,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,1,"('Come', 'NNP')",NNP,Come,come,NN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,2,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,3,"('go', 'VBP')",VBP,go,go,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,4,"('with', 'IN')",IN,with,with,IN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,5,"('me', 'PRP')",PRP,me,me,PR,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,6,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,7,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,8,"('will', 'MD')",MD,will,will,MD,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,9,"('see', 'VB')",VB,see,see,VB,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,10,"('about', 'IN')",IN,about,about,IN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,11,"('a', 'DT')",DT,a,a,DT,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,12,"('place', 'NN')",NN,place,place,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,13,"('for', 'IN')",IN,for,for,IN,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,14,14,"('you', 'PRP')",PRP,you,you,PR,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,0,"('’', 'IN')",IN,’,,IN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,1,"('The', 'DT')",DT,The,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,2,"('youth', 'NN')",NN,youth,youth,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,3,"('went', 'VBD')",VBD,went,went,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,4,"('with', 'IN')",IN,with,with,IN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,5,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,6,"('waggoner', 'NN')",NN,waggoner,waggoner,NN,8
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,7,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,8,"('and', 'CC')",CC,and,and,CC,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,9,"('in', 'IN')",IN,in,in,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,10,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,11,"('evening', 'NN')",NN,evening,evening,NN,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,12,"('they', 'PRP')",PRP,they,they,PR,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,13,"('arrived', 'VBD')",VBD,arrived,arrived,VB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,14,"('at', 'IN')",IN,at,at,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,15,"('an', 'DT')",DT,an,an,DT,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,16,"('inn', 'NN')",NN,inn,inn,NN,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,17,"('where', 'WRB')",WRB,where,where,WR,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,18,"('they', 'PRP')",PRP,they,they,PR,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,19,"('wished', 'VBD')",VBD,wished,wished,VB,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,20,"('to', 'TO')",TO,to,to,TO,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,21,"('pass', 'VB')",VB,pass,pass,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,22,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,15,23,"('night', 'NN')",NN,night,night,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,0,"('Then', 'RB')",RB,Then,then,RB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,1,"('at', 'IN')",IN,at,at,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,2,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,3,"('entrance', 'NN')",NN,entrance,entrance,NN,8
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,4,"('of', 'IN')",IN,of,of,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,5,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,6,"('parlour', 'NN')",NN,parlour,parlour,NN,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,7,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,8,"('youth', 'NN')",NN,youth,youth,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,9,"('again', 'RB')",RB,again,again,RB,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,10,"('said', 'VBD')",VBD,said,said,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,11,"('quite', 'RB')",RB,quite,quite,RB,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,16,12,"('loudly', 'RB')",RB,loudly,loudly,RB,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,17,0,"('‘', 'NN')",NN,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,17,1,"('If', 'IN')",IN,If,if,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,17,2,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,17,3,"('could', 'MD')",MD,could,could,MD,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,17,4,"('but', 'CC')",CC,but,but,CC,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,17,5,"('shudder', 'VB')",VB,shudder,shudder,VB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,18,0,"('If', 'IN')",IN,If,if,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,18,1,"('I', 'PRP')",PRP,I,i,PR,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,18,2,"('could', 'MD')",MD,could,could,MD,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,18,3,"('but', 'CC')",CC,but,but,CC,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,18,4,"('shudder', 'VB')",VB,shudder,shudder,VB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,0,"('’', 'VB')",VB,’,,VB,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,1,"('The', 'DT')",DT,The,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,2,"('host', 'NN')",NN,host,host,NN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,3,"('who', 'WP')",WP,who,who,WP,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,4,"('heard', 'VBD')",VBD,heard,heard,VB,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,5,"('this', 'DT')",DT,this,this,DT,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,6,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,7,"('laughed', 'VBD')",VBD,laughed,laughed,VB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,8,"('and', 'CC')",CC,and,and,CC,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,19,9,"('said', 'VBD')",VBD,said,said,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,0,"('‘', 'NN')",NN,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,1,"('If', 'IN')",IN,If,if,IN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,2,"('that', 'DT')",DT,that,that,DT,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,3,"('is', 'VBZ')",VBZ,is,is,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,4,"('your', 'PRP$')",PRP$,your,your,PR,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,5,"('desire', 'NN')",NN,desire,desire,NN,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,6,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,7,"('there', 'EX')",EX,there,there,EX,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,8,"('ought', 'MD')",MD,ought,ought,MD,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,9,"('to', 'TO')",TO,to,to,TO,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,10,"('be', 'VB')",VB,be,be,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,11,"('a', 'DT')",DT,a,a,DT,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,12,"('good', 'JJ')",JJ,good,good,JJ,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,13,"('opportunity', 'NN')",NN,opportunity,opportunity,NN,11
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,14,"('for', 'IN')",IN,for,for,IN,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,15,"('you', 'PRP')",PRP,you,you,PR,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,20,16,"('here', 'RB')",RB,here,here,RB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,0,"('’', 'JJ')",JJ,’,,JJ,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,1,"('‘', 'NNP')",NNP,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,2,"('Ah', 'NNP')",NNP,Ah,ah,NN,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,3,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,4,"('be', 'VB')",VB,be,be,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,5,"('silent', 'JJ')",JJ,silent,silent,JJ,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,6,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,7,"('’', 'NNP')",NNP,’,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,8,"('said', 'VBD')",VBD,said,said,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,9,"('the', 'DT')",DT,the,the,DT,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,10,"('hostess', 'NN')",NN,hostess,hostess,NN,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,11,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,12,"('‘', 'NNP')",NNP,‘,,NN,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,13,"('so', 'RB')",RB,so,so,RB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,14,"('many', 'JJ')",JJ,many,many,JJ,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,15,"('prying', 'VBG')",VBG,prying,prying,VB,6
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,16,"('persons', 'NNS')",NNS,persons,persons,NN,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,17,"('have', 'VBP')",VBP,have,have,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,18,"('already', 'RB')",RB,already,already,RB,7
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,19,"('lost', 'VBN')",VBN,lost,lost,VB,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,20,"('their', 'PRP$')",PRP$,their,their,PR,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,21,"('lives', 'NNS')",NNS,lives,lives,NN,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,22,"(',', ',')",",",",",,",",1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,23,"('it', 'PRP')",PRP,it,it,PR,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,24,"('would', 'MD')",MD,would,would,MD,5
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,25,"('be', 'VB')",VB,be,be,VB,2
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,26,"('a', 'DT')",DT,a,a,DT,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,27,"('pity', 'NN')",NN,pity,pity,NN,4
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,28,"('and', 'CC')",CC,and,and,CC,3
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,29,"('a', 'DT')",DT,a,a,DT,1
THE STORY OF THE YOUTH WHO WENT FORTH TO LEARN WHAT FEAR WAS,8,21,30,"('shame', 'NN')",NN,shame,shame,NN,5
